Solyc03g113560	Solyc01g098650	1	1
Solyc03g113560	Solyc02g068280	1	1
Solyc03g113560	Solyc02g080940	1	1
Solyc03g113560	Solyc05g055220	1	1
Solyc03g113560	Solyc06g007910	1	1
Solyc03g113560	Solyc07g052430	1	1
Solyc03g113560	Solyc07g064500	1	1
Solyc03g113560	Solyc08g083240	1	1
Solyc03g113560	Solyc09g005310	1	1
Solyc03g113560	Solyc09g082650	1	1
Solyc03g113560	Solyc09g098030	1	1
Solyc03g113560	Solyc12g015770	1	1
