Solyc03g113560	Solyc01g098650	2	1
Solyc03g113560	Solyc02g068280	2	1
Solyc03g113560	Solyc02g080940	2	2
Solyc03g113560	Solyc05g055220	2	1
Solyc03g113560	Solyc06g007910	2	1
Solyc03g113560	Solyc07g052430	2	1
Solyc03g113560	Solyc07g064500	2	1
Solyc03g113560	Solyc08g083240	2	1
Solyc03g113560	Solyc09g005310	2	1
Solyc03g113560	Solyc09g082650	2	1
Solyc03g113560	Solyc09g098030	2	1
Solyc03g113560	Solyc12g015770	2	1
